Keyword,Intent,Volume,Keyword Difficulty,CPC (USD),SERP Features
dulces para diabeticos,Informational,1600,14.0,0.06,"Sitelinks, AI Overview, Image, Image pack, Video, Recipes, Related searches, Popular products, Ads bottom, Ads middle"
dieta para diabéticos gratis,Informational,1600,74.0,0.09,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
tabla de alimentos para diabeticos tipo 2,Informational,1600,59.0,0.1,"AI Overview, Image, Image pack, Video, Related searches"
dieta diabetes,Informational,1300,,0.07,"AI Overview, Image, Image pack, Video, Related searches"
alimentos para bajar la glucosa,Informational,1300,29.0,0.03,"AI Overview, Image, Video, Video carousel, Related searches"
personas con diabetes,Informational,1300,75.0,0.0,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches"
dieta para resistencia a la insulina,"Informational, Commercial",1300,39.0,0.1,"Image, Image pack, People also ask, Related searches"
dieta para diabeticos gratis,Informational,1300,75.0,0.1,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches"
comida para imprimir,Informational,1300,31.0,0.0,"Image, Image pack, Video, Related searches"
menu semanal para diabeticos pdf,Informational,1300,,0.14,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
alimentos saludables para imprimir,Informational,1300,26.0,0.0,"Sitelinks, Image, Image pack, Video, Related searches"
dietas para diabeticos ejemplos,Informational,1300,68.0,0.17,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
20 alimentos para bajar el azúcar,Informational,1300,47.0,0.14,"AI Overview, Image, Video, Knowledge panel, Related searches"
diabetes pdf,Informational,1300,32.0,0.78,"Image, Related searches"
jugos verdes para diabeticos,Informational,1000,26.0,0.04,"AI Overview, Image, Image pack, Video, Video carousel, Recipes, Related searches"
recetas medicas para imprimir pdf,Informational,1000,30.0,0.0,"Image, Image pack, Video, Related searches"
comida para diabeticos recetas,Informational,1000,,0.08,"Image, Video, People also ask, Recipes, Related searches"
tacos el chaparro,Commercial,1000,,0.0,"Image, Image pack, Video, People also ask, Local pack"
menú semanal para hígado graso pdf,Informational,1000,,0.39,"Image, Image pack, Related searches"
dieta blanda recetas,Informational,1000,24.0,0.07,"Image, Image pack, Video, Recipes, Related searches"
alimentos para,Informational,1000,52.0,0.38,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
dieta del diabetico,Informational,1000,68.0,0.06,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
menús recetas para diabeticos,Informational,1000,27.0,0.06,"Sitelinks, Image, Video, Video carousel, Recipes, Related searches, Ads bottom"
1 hombre 2 cucharas,Informational,1000,31.0,0.0,"Image, Video"
diabetico dieta,Informational,1000,68.0,0.06,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
recetas faciles para diabeticos,Informational,880,37.0,0.05,"Image, Video, People also ask, Recipes, Related searches"
licuados para diabéticos para bajar el azúcar,Informational,880,31.0,0.13,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Recipes, Related searches"
leche para diabeticos,Informational,880,19.0,0.14,"Sitelinks, AI Overview, Image, Image pack, Video"
comidas para diabeticos tipo 2,Informational,880,69.0,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Ads bottom"
que no puede comer un diabetico,Informational,880,25.0,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
recetas pdf,Informational,880,22.0,0.47,"Image, Video, Related searches, Ads bottom"
mejor para comer,Informational,880,50.0,0.0,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
imágenes de alimentos saludables para imprimir,Informational,880,30.0,0.0,"Image, Image pack, Video, Related searches"
100 recetas para diabéticos pdf gratis,Informational,880,11.0,0.09,"Image, Image pack, Video, Recipes, Related searches"
verduras para diabeticos,Informational,880,,0.03,"AI Overview, Image, Image pack, Video, Related searches"
que puede cenar un diabetico,Informational,880,36.0,0.03,"AI Overview, Image, Image pack, Video, Video carousel, Related searches"
alimentos diabetes,Informational,880,62.0,0.04,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
que es bueno para la diabetes,Informational,720,53.0,0.06,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches"
comidas dieteticas,Informational,720,33.0,0.11,"AI Overview, Image, Image pack, Video, Video carousel, Short videos, Recipes, Related searches, See results about"
dietoterapia dibujos,Informational,720,31.0,0.0,"Image, Image pack, Video, Related searches"
dieta de diabeticos,Informational,720,65.0,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
dieta para diabetico,Informational,720,73.0,0.12,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
alimentos tipo e,Informational,720,31.0,0.0,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
dieta para una persona diabetica,Informational,720,75.0,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
que es bueno para bajar la glucosa,Informational,720,31.0,0.21,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads bottom"
que es bueno para bajar la azucar,Informational,720,43.0,0.15,"AI Overview, Image, Video, People also ask, Related searches"
que alimentos puede comer un diabetico,Informational,720,46.0,0.04,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches"
frutas y verduras que no deben comer los diabéticos,Informational,720,26.0,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
recetas saludables escritas,Informational,720,27.0,0.0,"Sitelinks, Image, Image pack, Video, Related searches, Ads top"
recetario de cocina pdf,Informational,720,21.0,0.36,"Image, Video, Related searches"
dieta para diabeticos pdf,Informational,720,55.0,0.1,"Image, Related searches"
como bajar los niveles de azucar en la sangre,Informational,720,,0.05,"AI Overview, Image, Video, People also ask, Related searches, Ads bottom"
ojeda reposteria,Commercial,720,37.0,0.0,"Image, Image pack, Video, Video carousel, Local pack, Related searches"
como se controla la diabetes,Informational,720,41.0,0.09,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
q debe comer un diabetico,Informational,720,59.0,0.04,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
que debe comer un diabetico,Informational,720,59.0,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
recetas de alimentos saludables,Informational,720,39.0,0.14,"Sitelinks, Image, Image pack, Video, Short videos, Recipes, Related searches"
comidas para preparar,Informational,720,42.0,0.11,"Image, Image pack, Video, Video carousel, People also ask, Recipes, Related searches, See results about"
que puede desayunar un diabetico,Informational,720,26.0,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
que puede comer una persona con diabetes,Informational,590,49.0,0.04,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches"
que pan puede comer un diabetico,Informational,590,16.0,0.08,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Ads bottom"
régimen alimenticio,Informational,590,44.0,0.32,"AI Overview, Image pack, Video, People also ask, Knowledge panel, Related searches"
qué fruta no puede comer un diabetico,Informational,590,32.0,0.02,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
metas de glucosa en diabeticos,Informational,590,23.0,0.0,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
un diabetico puede comer frijoles,Informational,590,31.0,0.0,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
recetas saludables pdf,Informational,590,26.0,0.13,"Image, Image pack, Video, Related searches"
verduras prohibidas para diabeticos,Informational,590,29.0,0.13,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
como bajar la insulina en el cuerpo,Informational,590,27.0,0.06,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
qué comida puede comer un diabético,Informational,590,50.0,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
que puede comer un diabetico en la noche,Informational,590,41.0,0.04,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
productos para diabeticos,Informational,590,43.0,0.09,"Sitelinks, AI Overview, Image, Image pack, Video, Knowledge panel, Related searches"
menu semanal para diabetes gestacional pdf,Informational,590,19.0,0.21,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
recetas sanas,Informational,590,49.0,0.11,"Image, Image pack, Video, People also ask, Recipes, Related searches, See results about"
alimentos tipo a,Informational,590,28.0,0.0,"AI Overview, Image, Image pack, Video, Video carousel, Short videos, People also ask, Related searches"
tabla de alimentos para diabéticos pdf,Informational,590,29.0,0.0,"Image, Image pack, People also ask, Related searches"
remedios caseros para bajar la glucosa,Informational,590,30.0,0.0,"Sitelinks, AI Overview, Image, People also ask"
que comidas puede comer un diabetico,Informational,590,37.0,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
alimentos que bajan la glucosa,Informational,590,39.0,0.02,"AI Overview, Image, Video, People also ask, Related searches, Ads bottom, Ads middle"
un diabetico puede comer avena,Informational,590,40.0,0.0,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
como bajar la insulina,Informational,590,30.0,0.1,"AI Overview, Image, Image pack, Video, Related searches"
que no debe comer un diabetico,Informational,590,40.0,0.01,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
cual es la alimentación,Informational,590,43.0,0.0,"AI Overview, Video, People also ask, Related searches, See results about"
que pueden comer los diabeticos,Informational,590,56.0,0.03,"Featured snippet, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle"
alimentos con glucosa,Informational,590,24.0,0.0,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
recetas para imprimir,Informational,590,31.0,0.48,"Sitelinks, Image, Image pack, Video, Recipes, Related searches"
tabla de alimentos para diabeticos pdf,Informational,590,41.0,0.0,"Image, Image pack, Related searches"
alimentos sin azucar,Informational,590,20.0,0.07,"AI Overview, Video, People also ask, Knowledge panel, Related searches"
menu para diabeticos desayuno comida y cena,Informational,590,69.0,0.14,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Recipes, Ads bottom"
que frutas debe comer un diabetico,Informational,590,35.0,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
dieta para bajar la glucosa,Informational,590,72.0,0.09,"Sitelinks, AI Overview, Image, Image pack, People also ask, Related searches"
como bajar la azucar alta,Informational,480,31.0,0.12,"AI Overview, Image, Video, Video carousel, Related searches"
que galletas puede comer un diabetico,Informational,480,27.0,0.08,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom"
recetas para diabeticos gratis,Informational,480,30.0,0.05,"Image, Image pack, Video, People also ask, Recipes, Related searches, Ads bottom"
que verduras puede comer un diabetico,Informational,480,37.0,0.02,"AI Overview, Image, Image pack, Video, Related searches"
como bajar la glucosa rapidamente,Informational,480,30.0,0.03,"Featured snippet, Image, Video, People also ask, Related searches"
comida sin azucar,Informational,480,36.0,0.21,"AI Overview, Image pack, Video, Video carousel, Knowledge panel, Related searches"
colaciones para diabeticos,Informational,480,31.0,0.11,"AI Overview, Image, Image pack, Video, People also ask, Related searches, See results about, Ads bottom, Ads middle"
avena para diabeticos,Informational,480,19.0,0.0,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
recetas saludables para comer,Informational,480,40.0,0.1,"Sitelinks, Image, Video, Video carousel, Short videos, Recipes, Related searches"
diabetes tipo 2 pdf,"Informational, Commercial",480,25.0,0.71,"Image, Related searches"
menu semanal resistencia a la insulina,Informational,480,25.0,0.11,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
recetas para diabeticos pdf,Informational,480,11.0,0.08,"Image, Video, Related searches"
dieta sin azucar,Informational,480,31.0,0.11,"AI Overview, Image pack, Video, People also ask, Related searches"
receta ejemplo,Informational,480,,0.0,"Image, Image pack, Video, Video carousel, People also ask, Recipes, Related searches"
como bajar la azucar sin insulina rapidamente,Informational,480,25.0,0.07,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
ensaladas para diabeticos,Informational,480,32.0,0.08,"Image, Image pack, Video, Video carousel, Short videos, Recipes, Related searches, Ads top, Ads bottom"
como bajar niveles de glucosa,Informational,480,46.0,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
diabetes tipo 2 dieta,Informational,480,73.0,0.11,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
comida completa,Informational,480,39.0,0.0,"Image, Image pack, Video, Video carousel, People also ask, Related searches"
frutas para bajar la glucosa,Informational,480,31.0,0.1,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
que frutas puede comer un diabético tipo 2,Informational,480,34.0,0.01,"Sitelinks, AI Overview, Image, Video, Related searches, Ads bottom"
alimentos para bajar el azucar,Informational,480,34.0,0.03,"AI Overview, Image, Video, Knowledge panel, Related searches"
almuerzo para diabeticos,Informational,480,39.0,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Recipes, Related searches"
la avena es buena para los diabeticos,Informational,480,32.0,0.0,"AI Overview, Image, Video, Related searches"
como revertir la diabetes,Informational,480,29.0,0.09,"AI Overview, Image, Video, Related searches"
comidas saludables para diabeticos,Informational,480,36.0,0.08,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Ads bottom"
paciente diabetico,Informational,480,59.0,0.0,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
dieta del diabetico tipo 2,Informational,480,72.0,0.11,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads middle"
que cereales puede comer un diabetico,Informational,480,29.0,0.05,"Sitelinks, AI Overview, Image pack, Video, Related searches"
diabetico puede comer arroz,Informational,480,22.0,0.0,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
frutas que no debe comer un diabetico,Informational,480,37.0,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
dieta para diabetes gestacional,Informational,480,21.0,0.06,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
proteina para diabeticos tipo 2,Informational,390,19.0,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom"
alimentos prohibidos para diabeticos tipo 2,Informational,390,35.0,0.03,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
alimentos prohibidos para diabeticos,Informational,390,40.0,0.02,"AI Overview, Image, Image pack, Video, Related searches"
hipoglucémicas,Informational,390,22.0,0.0,"Sitelinks, AI Overview, Image, Image pack, People also ask, Related searches"
hipoglucemicas,Informational,390,47.0,0.0,"Sitelinks, AI Overview, Image, Image pack, Related searches"
que leche puede tomar un diabetico,Informational,390,22.0,0.02,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
alimentos que suben la glucosa,Informational,390,35.0,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
como controlar la glucosa,Informational,390,32.0,0.06,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
un diabetico puede tomar leche,Informational,390,13.0,0.0,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
frutas y verduras que no deben comer los diabeticos,Informational,390,36.0,0.02,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches"
que comer para bajar el azucar rapido,Informational,390,34.0,0.04,"AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom, Ads middle"
platillos saludables recetas,Informational,390,45.0,0.07,"Image, Image pack, Video, Recipes, Related searches"
platillos para diabeticos,Informational,390,32.0,0.06,"Image, Image pack, Video, Recipes, Related searches, Ads bottom"
como se baja la glucosa,Informational,390,43.0,0.0,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
diabetes sin problemas pdf,Informational,390,21.0,0.13,"Image, People also ask, Knowledge panel, Related searches"
la toronja es buena para la diabetes,Informational,390,29.0,0.0,"AI Overview, Image, Related searches"
comida saludable para imprimir,Informational,390,34.0,0.0,"Sitelinks, Image, Image pack, Video, Related searches"
vive sin dietas.org,"Informational, Commercial",390,30.0,0.13,"Image, Video"
triada de la diabetes,Informational,390,31.0,0.0,"AI Overview, Image, Image pack, Video, Related searches"
que comer para bajar la glucosa,Informational,390,49.0,0.04,"AI Overview, Image, Video, Related searches"
dieta para,Informational,390,53.0,0.1,"AI Overview, Image pack, Video, Video carousel, Related searches"
recetas de desayunos saludables pdf,Informational,390,19.0,0.08,"Image, Image pack, Video, Short videos, Related searches"
como bajar el azucar en la sangre,Informational,390,32.0,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
platos para comer,Informational,390,33.0,0.06,"Image, Image pack, Video, Recipes, Related searches"
instituto de diabetes obesidad y nutrición,"Navigational, Commercial",390,31.0,0.0,"Sitelinks, Video, Local pack, Related searches"
menú para diabéticos desayuno comida y cena pdf,Informational,390,40.0,0.0,"Image, Image pack, Video, People also ask, Related searches"
control de diabetes,Informational,390,43.0,0.24,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
menu para diabeticos desayuno comida y cena pdf,Informational,390,25.0,0.0,"Image, Video, Related searches, Ads bottom"
nutricion y diabetes,Informational,390,39.0,0.24,"Image, Video, Related searches"
que hacer para bajar la glucosa,Informational,390,36.0,0.03,"Featured snippet, Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches"
arroz para diabeticos,Informational,320,29.0,0.0,"AI Overview, Image, Image pack, Video, Related searches"
menu semanal para diabeticos,Informational,320,25.0,0.12,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
tratamiento farmacologico de la diabetes,Informational,320,43.0,0.0,"AI Overview, Image, Video, Related searches"
recetas de jugos naturales nutritivos pdf,Informational,320,21.0,0.0,"Image, Image pack, Video, Short videos, People also ask, Related searches"
que no pueden comer los diabeticos,Informational,320,44.0,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
plan de desayuno para diabeticos,Informational,320,31.0,0.0,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
desayunos para diabeticos tipo 2,Informational,320,19.0,0.11,"AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom"
recomendaciones para la diabetes,Informational,320,54.0,0.26,"AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads middle"
un diabetico puede comer jicama,Informational,320,26.0,0.0,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
para bajar el azucar en la sangre,Informational,320,46.0,0.1,"AI Overview, Image, Image pack, Video, Video carousel, Related searches"
recetas pdf gratis,Informational,320,25.0,0.35,"Image, Video, People also ask, Recipes, Related searches"
dieta prediabetes,Informational,320,41.0,0.08,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
hoja control glucemia pdf,Informational,320,,0.0,"Image, Image pack, Related searches"
comidas sanas y ricas,Informational,320,44.0,0.13,"Image, Image pack, Video, Short videos, Recipes, Related searches"
indice glucemico de la jicama,Informational,320,30.0,0.0,"AI Overview, Image pack, Video, Related searches"
recetas sin carbohidratos,Informational,320,29.0,0.14,"Image, Image pack, Video, Recipes, Related searches"
los diabeticos pueden comer avena,Informational,320,45.0,0.0,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
comidas salidables,Informational,320,44.0,0.0,"Image, Video, Video carousel, Knowledge panel, Recipes, Related searches"
dieta resistencia a la insulina,Informational,320,39.0,0.1,"AI Overview, Image, Image pack, Related searches"
un diabético,Informational,320,76.0,0.0,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
bajar niveles de glucosa,Informational,320,48.0,0.15,"AI Overview, Video, People also ask, Related searches"
que puede comer un diabetico tipo 2,Informational,320,54.0,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom, Ads middle"
que tomar para bajar el azucar,Informational,320,46.0,0.07,"Sitelinks, AI Overview, Image, Video, Related searches"
que tomar para bajar la glucosa,Informational,320,46.0,0.09,"Sitelinks, AI Overview, Image, Video, Related searches"
dieta para diabéticos tipo 1,Informational,320,56.0,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel"
plato del buen comer para diabeticos,Informational,320,35.0,0.07,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
desayuno para diabeticos recetas,Informational,320,30.0,0.08,"Image, Image pack, Video, Video carousel, People also ask, Recipes, Related searches, Ads bottom"
dieta para diabeticos tipo 1,Informational,320,64.0,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
frutas prohibidas para diabeticos,Informational,320,20.0,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
recomendaciones nutricionales para diabeticos,Informational,320,32.0,0.81,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Ads top"
que frutas puede comer una persona con diabetes,Informational,260,36.0,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Ads bottom"
qué alimentos suben la glucosa rápidamente,Informational,260,24.0,0.0,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
tratamiento nutricional para diabetes,Informational,260,33.0,0.51,"Sitelinks, AI Overview, Image, Video, Related searches"
plato del buen comer para diabéticos,Informational,260,49.0,0.15,"AI Overview, Image, Image pack, Video, Related searches"
recetas para diabeticos tipo 2,Informational,260,34.0,0.07,"Image, Video, Recipes, Related searches, Ads bottom"
recetas para diabeticos pdf gratis,Informational,260,14.0,0.04,"Image, Video, People also ask, Related searches, Ads bottom"
como se puede bajar el azucar en la sangre,Informational,260,45.0,0.05,"Featured snippet, Sitelinks, Image, Video, Video carousel, People also ask, Related searches"
la leche sube la glucosa,Informational,260,15.0,0.0,"AI Overview, Image, Video, People also ask, Related searches"
dieta para diabetico tipo 2,Informational,260,69.0,0.04,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
diabetes sin problemas,Informational,260,26.0,0.15,"Sitelinks, Knowledge panel, Ads top, Ads bottom"
gpc diabetes mellitus tipo 1,Informational,260,25.0,0.0,"Image, Image pack, Video, Related searches"
como controlar el azucar en la sangre,Informational,260,31.0,0.04,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
como bajar rapido la glucosa,Informational,260,23.0,0.02,"AI Overview, Image, Video, People also ask, Related searches"
alimentos que no debe comer un diabetico,Informational,260,52.0,0.02,"Featured snippet, Image, Image pack, Video, People also ask, Related searches"
como bajar los niveles de insulina,Informational,260,44.0,0.03,"AI Overview, Image, Video, People also ask, Related searches"
como bajar los niveles de azucar,Informational,260,56.0,0.02,"Featured snippet, Sitelinks, Image, Video, People also ask, Related searches"
frutas diabeticos,Informational,260,34.0,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
como puedo bajar la glucosa,Informational,260,44.0,0.05,"Sitelinks, AI Overview, Image, Video, Related searches"
frutas y verduras que puede comer un diabetico,Informational,260,35.0,0.02,"AI Overview, Image, Image pack, Video, People also ask, Ads middle"
alimentos que elevan la glucosa,Informational,260,22.0,0.02,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
frutas y verduras para diabeticos,Informational,260,31.0,0.02,"AI Overview, Image, Image pack, Video, People also ask"
desayunos saludables para diabeticos,Informational,260,19.0,0.11,"AI Overview, Image, Image pack, Video, Video carousel, Related searches"
como quitar la diabetes,Informational,260,36.0,0.05,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
dieta para paciente diabetico,Informational,260,71.0,0.1,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
lista de alimentos que puede comer un diabetico,Informational,260,61.0,0.04,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
que azucar puede consumir un diabetico,Informational,260,30.0,0.05,"Sitelinks, AI Overview, Image, Video, Knowledge panel, Related searches"
las nueces suben la glucosa,Informational,260,31.0,0.0,"Sitelinks, AI Overview, Image, People also ask, Related searches"
metas de control diabetes,Informational,260,26.0,0.0,"AI Overview, Image, Image pack, Video, Video carousel, Related searches"
como dejar de consumir azucar,Informational,260,24.0,0.07,"Sitelinks, AI Overview, Video, Video carousel, Related searches"
un diabetico puede comer tortillas de maiz,Informational,260,27.0,0.0,"AI Overview, Image, Video, People also ask, Related searches"
dibujos de comida no saludable,Informational,260,29.0,0.0,"Image, Image pack, Video, Related searches"
diabetes cuidados,Informational,260,48.0,0.11,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
el arroz es malo para la diabetes,Informational,260,31.0,0.02,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
cena para diabeticos recetas,Informational,260,37.0,0.06,"Sitelinks, Image, Image pack, Video, Recipes, Related searches, Ads bottom"
que puedo comer si tengo diabetes,Informational,260,50.0,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Ads bottom"
