Keyword,Intent,Volume,Keyword Difficulty,CPC (USD),SERP Features
como eliminar la diabetes,Informational,170,44,0.06,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
dibujos de la diabetes faciles,Informational,210,31,0.00,"Image, Image pack, Video, People also ask, Related searches"
que frutas puede comer una persona con diabetes,Informational,260,36,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Ads bottom"
las palomitas suben la glucosa,Informational,140,19,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
qué frutas no deben comer los diabéticos,Informational,110,27,0.02,"AI Overview, Image, Video, People also ask, Related searches"
como bajar los niveles de glucosa en sangre,Informational,110,34,0.10,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads top, Ads bottom"
frutas y verduras que puede comer un diabetico,Informational,260,35,0.02,"AI Overview, Image, Image pack, Video, People also ask, Ads middle"
comidas salidables,Informational,320,44,0.00,"Image, Video, Video carousel, Knowledge panel, Recipes, Related searches"
alimentos hipoglucemiantes,Informational,110,33,0.01,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
qué alimentos pueden comer los diabéticos,Informational,110,57,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask"
recetas saludables pdf,Informational,590,26,0.13,"Image, Image pack, Video, Related searches"
libros sobre diabetes pdf gratis,Informational,110,21,0.00,"AI Overview, Image, Image pack, Related searches"
adulto con diabetes,Informational,110,58,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask"
cómo bajar los niveles de azúcar,Informational,260,36,0.03,"Sitelinks, AI Overview, Image, Video, People also ask"
como controlar la glucosa,Informational,390,32,0.06,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
diabetico puede comer arroz,Informational,480,22,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
que galletas puede comer un diabetico,Informational,480,27,0.08,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom"
bajar niveles de glucosa,Informational,320,48,0.15,"AI Overview, Video, People also ask, Related searches"
hipoglucemia e hiperglucemia,Informational,260,29,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
que no debo comer si tengo diabetes,Informational,110,28,0.04,"AI Overview, Image, Video, People also ask, Related searches"
que comer para bajar el azucar,Informational,90,35,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Knowledge panel, Related searches"
metodos de prevencion de la diabetes,Informational,110,28,0.00,"AI Overview, Image pack, Video, People also ask, Related searches"
vitaminas y minerales para diabeticos,Informational,210,28,0.05,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask"
los diabeticos pueden tomar leche,Informational,170,19,0.00,"Featured snippet, Sitelinks, Image, Video, People also ask"
desayuno para diabeticos recetas,Informational,320,30,0.08,"Image, Image pack, Video, Video carousel, People also ask, Recipes, Related searches, Ads bottom"
plato del buen comer para diabeticos,Informational,320,35,0.07,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
que verduras pueden comer los diabeticos,Informational,210,29,0.02,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
comidas para prediabeticos,Informational,140,35,0.07,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
habitos para prevenir la diabetes,Informational,170,19,0.00,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle"
qué debe comer una persona con diabetes,Informational,110,47,0.04,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
diabetes tipo 1 gpc,Informational,260,32,0.00,"Image, Image pack, Video, Video carousel, Related searches"
frutas y verduras para diabeticos,Informational,260,31,0.02,"AI Overview, Image, Image pack, Video, People also ask"
que puedo tomar para bajar la glucosa,Informational,110,39,0.10,"AI Overview, Image, People also ask, Related searches"
recetas dieteticas,Informational,30,39,0.09,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Recipes, Related searches, Ads bottom"
diabetes tratamiento nutricional,Informational,140,35,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Ads middle"
frutas prohibidas para diabeticos,Informational,320,20,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
diabetes mellitus imss,"Navigational, Transactional",140,31,0.00,"Image, Image pack, Video, People also ask, Related searches"
menu semanal para diabetes gestacional pdf,Informational,590,19,0.21,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
un diabético puede comer queso panela,Informational,140,29,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
un diabetico puede comer arroz con leche,Informational,110,19,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Recipes, Related searches"
que hacer para bajar la glucosa,Informational,390,36,0.03,"Featured snippet, Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches"
recetas sanas,Informational,590,49,0.11,"Image, Image pack, Video, People also ask, Recipes, Related searches, See results about"
guía de práctica clínica diabetes mellitus imss,"Navigational, Transactional",140,35,0.00,"Image pack, Related searches"
como disminuir la glucosa en sangre,Informational,210,41,0.05,"Sitelinks, AI Overview, Image, Video, People also ask, Ads middle"
como se controla la diabetes,Informational,720,41,0.09,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
dieta de diabeticos,Informational,720,65,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
remedios caseros para bajar la glucosa,Informational,590,30,0.00,"Sitelinks, AI Overview, Image, People also ask"
que frutas comen los diabeticos,Informational,140,38,0.05,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Ads bottom, Ads middle"
menu diabeticos,Informational,140,73,0.06,"AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom, Ads middle"
comida saludable para adultos,Informational,110,49,0.09,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
un diabetico puede comer jicama,Informational,320,26,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
recetas para personas con diabetes,Informational,210,36,0.10,"Image, Video, People also ask, Recipes, Related searches"
metas de glucosa en diabeticos,Informational,590,23,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
como eliminar diabetes,Informational,170,34,0.06,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle"
que frutas puede comer un prediabetico,Informational,110,28,0.04,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
recetas médicas en blanco para imprimir,Informational,170,26,0.00,"Image, Image pack, Video, People also ask, Related searches"
que comidas puede comer un diabetico,Informational,590,37,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
que puedo comer si tengo diabetes,Informational,260,50,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Ads bottom"
comidas para un diabetico e hipertenso,Informational,50,48,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Ads bottom"
desayunos para diabeticos tipo 2,Informational,320,19,0.11,"AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom"
bajar la glucosa rapido,Informational,70,33,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
que es bueno para la diabetes,Informational,720,53,0.06,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches"
menu para diabeticos desayuno comida y cena,Informational,590,69,0.14,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Recipes, Ads bottom"
un diabetico puede comer tortillas,Informational,140,31,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
dibujos de comida no saludable,Informational,260,29,0.00,"Image, Image pack, Video, Related searches"
alimentos para resistencia a la insulina,Informational,140,23,0.04,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
alimentación para prevenir diabetes,Informational,140,35,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
recetas de comida para diabéticos económicas,Informational,140,30,0.00,"Image, Image pack, Video, People also ask, Recipes, Related searches"
un diabetico puede comer avena,Informational,590,40,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
comida para diabetes,Informational,210,38,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
que te es bueno para la diabetes,Informational,170,30,0.00,"AI Overview, Image, Video, Video carousel, People also ask, Ads bottom"
que puedo tomar para bajar la azucar,Informational,140,31,0.00,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
libro 200 recetas saludables pdf,Informational,90,16,0.07,"Image, Image pack, Video, Related searches"
alimentos con glucosa,Informational,590,24,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
que comer para bajar el azucar rapido,Informational,390,34,0.04,"AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom, Ads middle"
platillos para diabeticos,Informational,390,32,0.06,"Image, Image pack, Video, Recipes, Related searches, Ads bottom"
como cuidarse de la diabetes,Informational,110,22,0.05,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
como quitar la diabetes,Informational,260,36,0.05,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
que es bueno para la azucar alta,Informational,170,37,0.00,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
que comer para bajar el azucar en sangre,Informational,140,31,0.03,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
recetas para comida diaria,Informational,170,38,0.09,"Image, Image pack, Video, Video carousel, People also ask, Recipes, Related searches, Ads top, Ads bottom"
como controlar el azucar en la sangre,Informational,260,31,0.04,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
menu dieta prediabetes,Informational,210,37,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
imss dieta,"Navigational, Transactional",70,28,0.00,"Image pack, Video, Related searches"
que es bueno para la diabetes tipo 2,Informational,170,55,0.10,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads bottom"
recetas deliciosas,Informational,140,35,0.07,"Sitelinks, Image, Image pack, Video, Video carousel, Recipes, Related searches"
verduras prohibidas para diabeticos,Informational,590,29,0.13,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
como subir la presion de un diabetico,Informational,170,27,0.00,"AI Overview, Video, Related searches"
tratamiento farmacologico de la diabetes,Informational,320,43,0.00,"AI Overview, Image, Video, Related searches"
nutriologo para diabeticos,Commercial,210,25,0.32,"Image pack, Video, Video carousel, People also ask, Local pack, Related searches"
frutas y verduras que no deben comer los diabéticos,Informational,720,26,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
fondo nutricion,Informational,170,23,0.00,"Image, Image pack, Video, Related searches"
dieta para bajar la glucosa,Informational,590,72,0.09,"Sitelinks, AI Overview, Image, Image pack, People also ask, Related searches"
alimentos que elevan la glucosa,Informational,260,22,0.02,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
dieta para diabeticos tipo 1,Informational,320,64,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
cambia tu vida y vive mejor,"Informational, Commercial",210,32,0.00,"Image pack, Video, Video carousel, Related searches"
dieta normal hospitalaria,Informational,170,19,0.00,"AI Overview, Video, Related searches"
platos para comer,Informational,390,33,0.06,"Image, Image pack, Video, Recipes, Related searches"
tipos de diabetes pdf,"Informational, Commercial",110,22,0.54,"AI Overview, Image, Image pack, Related searches"
examenes de laboratorio para diabetes pdf,Informational,90,13,0.19,"AI Overview, People also ask, Related searches"
recetas para imprimir medicas,Informational,110,24,0.00,"Image, Image pack, Video, Video carousel, Related searches"
comidas saludables para diabeticos,Informational,480,36,0.08,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Ads bottom"
receta para imprimir pdf,Informational,210,19,0.00,"Image, Image pack, Video, People also ask, Related searches"
10 recomendaciones para diabeticos,Informational,110,34,0.22,"Featured snippet, Image, Video, Video carousel, People also ask, Related searches"
indice glucemico de la jicama,Informational,320,30,0.00,"AI Overview, Image pack, Video, Related searches"
diabetes tipo 2 alimentos,Informational,170,32,0.03,"Sitelinks, AI Overview, Image, Video, Related searches"
de diabetes,Informational,170,43,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, See results about"
que comen los diabeticos,Informational,170,36,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads top"
ideas de desayunos para diabeticos,Informational,110,24,0.03,"AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom"
plan de desayuno para diabeticos,Informational,320,31,0.00,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
lista de alimentos para diabéticos,Informational,110,34,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
comida para diabeticos recetas faciles,Informational,110,24,0.00,"Image, Video, Recipes, Related searches"
alimentos prohibidos diabetes,Informational,210,19,0.02,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
qué debe de comer un diabético,Informational,50,35,0.04,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
comidas para diabeticos e hipertensos,Informational,210,22,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches, Ads bottom"
como reducir la glucosa,Informational,140,31,0.06,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
cenas saludables para diabeticos,Informational,210,29,0.07,"AI Overview, Image, Image pack, Video, People also ask, Recipes, Related searches"
arroz para diabeticos,Informational,320,29,0.00,"AI Overview, Image, Image pack, Video, Related searches"
alimentación para la diabetes tipo 2,Informational,170,75,0.03,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches"
revertir la diabetes,Informational,170,27,0.10,"AI Overview, Image, Video, Related searches"
como bajar la insulina rapidamente,Informational,140,30,0.00,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
dieta cetogenica para diabeticos,Informational,170,17,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
hipoglucemicas,Informational,390,47,0.00,"Sitelinks, AI Overview, Image, Image pack, Related searches"
hipoglucémicas,Informational,390,22,0.00,"Sitelinks, AI Overview, Image, Image pack, People also ask, Related searches"
que leche puede tomar un diabetico,Informational,390,22,0.02,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
recetas para diabeticos pdf,Informational,480,11,0.08,"Image, Video, Related searches"
menu semanal para diabeticos,Informational,320,25,0.12,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
plan de alimentacion saludable pdf,Informational,260,50,0.20,"Image, Image pack, Related searches, Ads top"
frutas para diabéticos,Informational,260,17,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
cuales son los alimentos tipo a,Informational,50,27,0.00,"AI Overview, Image, Image pack, People also ask, Related searches"
como bajar niveles de glucosa,Informational,480,46,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
recetas saludables pdf gratis,Informational,30,25,0.20,"Image, Image pack, Video, Related searches"
dieta de indice glucemico bajo,Informational,140,33,0.13,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Knowledge panel, Related searches"
diabetes gestacional dieta pdf,Informational,90,24,0.00,"Image, Image pack, Video, People also ask, Related searches"
postres para diabeticos recetas,Informational,260,22,0.08,"Image, Image pack, Video, Video carousel, Recipes, Related searches"
que pasa si un diabetico no come,Informational,110,36,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
comidas para bajar la glucosa,Informational,210,39,0.13,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
como bajar la azucar sin insulina rapidamente,Informational,480,25,0.07,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
alimentos tipo e,Informational,720,31,0.00,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
como nivelar el azucar en la sangre,Informational,210,40,0.05,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
q puede comer un diabetico,Informational,170,52,0.03,"Featured snippet, Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads middle"
alimentos para bajar el azucar,Informational,480,34,0.03,"AI Overview, Image, Video, Knowledge panel, Related searches"
alimentos para bajar la azucar en sangre,Informational,30,41,0.00,"AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads bottom"
recomendaciones diabetico,Informational,110,43,0.00,"AI Overview, Image, Image pack, Video, Related searches"
platillos saludables recetas,Informational,390,45,0.07,"Image, Image pack, Video, Recipes, Related searches"
ejercicios para personas con diabetes tipo 2,Informational,40,27,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
un diabético,Informational,320,76,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
dieta 1200 calorias mujer imss,"Navigational, Transactional",110,40,0.19,"AI Overview, Video, Related searches"
que alimentos no tienen azúcar,Informational,140,26,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
recetas saludables escritas,Informational,720,27,0.00,"Sitelinks, Image, Image pack, Video, Related searches, Ads top"
carbohidratos para diabeticos,Informational,110,44,0.08,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
plan alimenticio para diabeticos,Informational,140,59,0.15,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
vive sin dietas.org,"Informational, Commercial",390,30,0.13,"Image, Video"
recetas de comida saludable escritas,Informational,90,30,0.00,"Image, Image pack, Video, Related searches, Ads top, Ads bottom"
que debe comer un diabetico,Informational,720,59,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
soluciones para la diabetes,Informational,210,72,0.27,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
qué alimentos suben la glucosa rápidamente,Informational,260,24,0.00,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
alimentacion de un diabetico,Informational,140,58,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
alimentos que bajan el azucar,Informational,170,24,0.02,"AI Overview, Image, Video, People also ask, Knowledge panel, Related searches"
dieta del diabetico tipo 2,Informational,480,72,0.11,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads middle"
1 receta de comida saludable,Informational,50,33,0.00,"Sitelinks, Image, Image pack, Video, Recipes, Related searches"
recetas diabeticos,Informational,170,35,0.13,"Sitelinks, Image, Video, People also ask, Recipes, Related searches, Ads bottom"
dieta que puede comer un diabetico,Informational,140,68,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches"
diabetes tipo 2 dieta,Informational,480,73,0.11,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
como bajar la glucosa rapidamente,Informational,480,30,0.03,"Featured snippet, Image, Video, People also ask, Related searches"
la leche sube la glucosa,Informational,260,15,0.00,"AI Overview, Image, Video, People also ask, Related searches"
que leche debe tomar un diabetico,Informational,90,8,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
comidas permitidas para diabeticos,Informational,30,60,0.06,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
libros de diabetes,Commercial,140,13,0.00,"Sitelinks, AI Overview, Image, Video, Related searches"
alimentos altos en glucosa,Informational,140,32,0.00,"AI Overview, Image, Image pack, Video, Video carousel, Related searches, Ads bottom"
recetas saludables para comer,Informational,480,40,0.10,"Sitelinks, Image, Video, Video carousel, Short videos, Recipes, Related searches"
hiperglucemia y hipoglucemia,Informational,210,29,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
plato del buen comer para diabéticos,Informational,260,49,0.15,"AI Overview, Image, Image pack, Video, Related searches"
dieta pdf,Informational,210,61,0.15,"Image pack, Related searches"
medicamentos para la diabetes tipo 2 en mexico,Informational,110,45,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches"
los diabeticos pueden comer avena,Informational,320,45,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
alimentos permitidos para diabeticos,Informational,210,52,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
articulos de diabetes pdf,"Informational, Commercial",90,25,0.00,"Image, Related searches"
articulo de diabetes pdf,"Informational, Commercial",110,31,1.10,Related searches
como bajar la azucar en la sangre rapido,Informational,110,38,0.00,"AI Overview, Image, Video, Video carousel, People also ask, Related searches"
diabetes sin problemas pdf,Informational,390,21,0.13,"Image, People also ask, Knowledge panel, Related searches"
dieta en quintos,Informational,170,21,0.00,"AI Overview, Image pack, Video, Related searches"
menus pdf,Informational,110,22,0.43,"Image pack, Video, Related searches"
alimentos prohibidos diabetes tipo 2,Informational,110,44,0.01,"Featured snippet, Image, Image pack, Video, People also ask, Related searches"
dietoterapia diabetes pdf,Informational,110,42,0.00,"Image, Related searches"
cenas ligeras para diabeticos,Informational,140,28,0.13,"AI Overview, Image, Image pack, Video, Recipes, Related searches"
cuidados para la diabetes,Informational,170,26,0.07,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches"
gpc diabetes mellitus tipo 1,Informational,260,25,0.00,"Image, Image pack, Video, Related searches"
recetas de nutriologos,Informational,170,14,0.18,"Image, Image pack, Video, Video carousel, Short videos, Related searches"
alimentos para bajar el azucar en la sangre,Informational,140,31,0.02,"AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads bottom"
libro de comidas,Informational,110,24,0.00,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products"
dieta keto para diabeticos,Informational,110,19,0.18,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
recomendaciones para pacientes con diabetes,Informational,110,40,0.47,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
como bajar rapido la glucosa,Informational,260,23,0.02,"AI Overview, Image, Video, People also ask, Related searches"
que hacer si tengo diabetes,Informational,140,44,0.07,"AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle"
que es bueno para bajar el azucar rapido,Informational,210,33,0.09,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
verduras para diabeticos tipo 2,Informational,170,33,0.04,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Recipes, Related searches, Ads bottom, Ads middle"
que puede comer un diabetico tipo 2,Informational,320,54,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom, Ads middle"
dieta para diabeticos tipo 2 pdf,Informational,210,49,0.16,"Image, People also ask, Related searches, Ads top, Ads bottom"
como bajar los niveles de insulina,Informational,260,44,0.03,"AI Overview, Image, Video, People also ask, Related searches"
que deberia desayunar un diabetico,Informational,140,24,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
tabla diabetes,Informational,110,38,0.00,"Image, Image pack, Video, Related searches"
un diabetico puede tomar leche,Informational,390,13,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
paciente diabetico,Informational,480,59,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
alimentos que suben la glucosa,Informational,390,35,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches"
dieta para diabetico tipo 2,Informational,260,69,0.04,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
que debe de comer un diabetico,Informational,170,59,0.03,"Featured snippet, Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads middle"
los diabeticos pueden comer papa y zanahoria,Informational,140,32,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches"
como combatir la diabetes,Informational,210,41,0.04,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle"
como bajar los niveles de azucar,Informational,260,56,0.02,"Featured snippet, Sitelinks, Image, Video, People also ask, Related searches"
diabetes sin problemas,Informational,260,26,0.15,"Sitelinks, Knowledge panel, Ads top, Ads bottom"
dieta de 2000 calorias pdf,"Informational, Commercial",90,14,0.00,"Image pack, Video, People also ask, Related searches"
menus para diabeticos e hipertensos pdf,Informational,140,27,0.00,"AI Overview, Image, Related searches, Ads top, Ads bottom"
comida saludable para diabeticos recetas,Informational,90,31,0.15,"Image, Video, People also ask, Recipes, Related searches, Ads bottom"
dieta prediabetes,Informational,320,41,0.08,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
recetas para diabeticos pdf gratis,Informational,260,14,0.04,"Image, Video, People also ask, Related searches, Ads bottom"
proteina para diabeticos tipo 2,Informational,390,19,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads bottom"
ensaladas para diabeticos,Informational,480,32,0.08,"Image, Image pack, Video, Video carousel, Short videos, Recipes, Related searches, Ads top, Ads bottom"
comidas para personas diabeticas,Informational,90,51,0.06,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Ads bottom"
menu para diabeticos tipo 2,Informational,140,69,0.09,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
verduras para diabéticos tipo 2,Informational,170,42,0.04,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
